Time [s],PALE,PDATA,PCLK,DCLK,DDATA,Channel 5,Channel 6,Channel 7
27.065637437,1,0,0,0,1,1,1,1
27.065643875,1,0,0,1,1,1,1,1
27.065650375,1,0,0,0,1,1,1,1
27.065650437,1,0,0,0,0,1,1,1
27.065656875,1,0,0,1,0,1,1,1
27.065663375,1,0,0,0,0,1,1,1
27.065663500,1,0,0,0,1,1,1,1
27.065669937,1,0,0,1,1,1,1,1
27.065676437,1,0,0,0,1,1,1,1
27.065676500,1,0,0,0,0,1,1,1
27.065682937,1,0,0,1,0,1,1,1
27.065689437,1,0,0,0,0,1,1,1
27.065689500,1,0,0,0,1,1,1,1
27.065695937,1,0,0,1,1,1,1,1
27.065702500,1,0,0,0,1,1,1,1
27.065702563,1,0,0,0,0,1,1,1
27.065709000,1,0,0,1,0,1,1,1
27.065715500,1,0,0,0,0,1,1,1
27.065715562,1,0,0,0,1,1,1,1
27.065722000,1,0,0,1,1,1,1,1
27.065728500,1,0,0,0,1,1,1,1
27.065728625,1,0,0,0,0,1,1,1
27.065735062,1,0,0,1,0,1,1,1
27.065741562,1,0,0,0,0,1,1,1
27.065741625,1,0,0,0,1,1,1,1
27.065748062,1,0,0,1,1,1,1,1
27.065754562,1,0,0,0,1,1,1,1
27.065754625,1,0,0,0,0,1,1,1
27.065761062,1,0,0,1,0,1,1,1
27.065767625,1,0,0,0,0,1,1,1
27.065767687,1,0,0,0,1,1,1,1
27.065774125,1,0,0,1,1,1,1,1
27.065780625,1,0,0,0,1,1,1,1
27.065780687,1,0,0,0,0,1,1,1
27.065787125,1,0,0,1,0,1,1,1
27.065793625,1,0,0,0,0,1,1,1
27.065793750,1,0,0,0,1,1,1,1
27.065800188,1,0,0,1,1,1,1,1
27.065806687,1,0,0,0,1,1,1,1
27.065806750,1,0,0,0,0,1,1,1
27.065813188,1,0,0,1,0,1,1,1
27.065819687,1,0,0,0,0,1,1,1
27.065819750,1,0,0,0,1,1,1,1
27.065826187,1,0,0,1,1,1,1,1
27.065832750,1,0,0,0,1,1,1,1
27.065832813,1,0,0,0,0,1,1,1
27.065839250,1,0,0,1,0,1,1,1
27.065845750,1,0,0,0,0,1,1,1
27.065845813,1,0,0,0,1,1,1,1
27.065852250,1,0,0,1,1,1,1,1
27.065858750,1,0,0,0,1,1,1,1
27.065858813,1,0,0,0,0,1,1,1
27.065865312,1,0,0,1,0,1,1,1
27.065871812,1,0,0,0,0,1,1,1
27.065871875,1,0,0,0,1,1,1,1
27.065878312,1,0,0,1,1,1,1,1
27.065884813,1,0,0,0,1,1,1,1
27.065884875,1,0,0,0,0,1,1,1
27.065891312,1,0,0,1,0,1,1,1
27.065897813,1,0,0,0,0,1,1,1
27.065897937,1,0,0,0,1,1,1,1
27.065904375,1,0,0,1,1,1,1,1
27.065910875,1,0,0,0,1,1,1,1
27.065910937,1,0,0,0,0,1,1,1
27.065917375,1,0,0,1,0,1,1,1
27.065923875,1,0,0,0,0,1,1,1
27.065923937,1,0,0,0,1,1,1,1
27.065930438,1,0,0,1,1,1,1,1
27.065936937,1,0,0,0,1,1,1,1
27.065937000,1,0,0,0,0,1,1,1
27.065943437,1,0,0,1,0,1,1,1
27.065949937,1,0,0,0,0,1,1,1
27.065950000,1,0,0,0,1,1,1,1
27.065956438,1,0,0,1,1,1,1,1
27.065962937,1,0,0,0,1,1,1,1
27.065963062,1,0,0,0,0,1,1,1
27.065969500,1,0,0,1,0,1,1,1
27.065976000,1,0,0,0,0,1,1,1
27.065976063,1,0,0,0,1,1,1,1
27.065982500,1,0,0,1,1,1,1,1
27.065989000,1,0,0,0,1,1,1,1
27.065989063,1,0,0,0,0,1,1,1
27.065995500,1,0,0,1,0,1,1,1
27.066002063,1,0,0,0,0,1,1,1
27.066002125,1,0,0,0,1,1,1,1
27.066008562,1,0,0,1,1,1,1,1
27.066015062,1,0,0,0,1,1,1,1
27.066015125,1,0,0,0,0,1,1,1
27.066021562,1,0,0,1,0,1,1,1
27.066028062,1,0,0,0,0,1,1,1
27.066028187,1,0,0,0,1,1,1,1
27.066034625,1,0,0,1,1,1,1,1
27.066041125,1,0,0,0,1,1,1,1
27.066041187,1,0,0,0,0,1,1,1
27.066047625,1,0,0,1,0,1,1,1
27.066054125,1,0,0,0,0,1,1,1
27.066054187,1,0,0,0,1,1,1,1
27.066060625,1,0,0,1,1,1,1,1
27.066067187,1,0,0,0,1,1,1,1
27.066067250,1,0,0,0,0,1,1,1
27.066073688,1,0,0,1,0,1,1,1
27.066080187,1,0,0,0,0,1,1,1
27.066080250,1,0,0,0,1,1,1,1
27.066086688,1,0,0,1,1,1,1,1
27.066093187,1,0,0,0,1,1,1,1
27.066093250,1,0,0,0,0,1,1,1
27.066099750,1,0,0,1,0,1,1,1
27.066106250,1,0,0,0,0,1,1,1
27.066106313,1,0,0,0,1,1,1,1
27.066112750,1,0,0,1,1,1,1,1
27.066119250,1,0,0,0,1,1,1,1
27.066119312,1,0,0,0,0,1,1,1
27.066125750,1,0,0,1,0,1,1,1
27.066132313,1,0,0,0,0,1,1,1
27.066132375,1,0,0,0,1,1,1,1
27.066138812,1,0,0,1,1,1,1,1
27.066145313,1,0,0,0,1,1,1,1
27.066145375,1,0,0,0,0,1,1,1
27.066151812,1,0,0,1,0,1,1,1
27.066158313,1,0,0,0,0,1,1,1
27.066158375,1,0,0,0,1,1,1,1
27.066164875,1,0,0,1,1,1,1,1
27.066171375,1,0,0,0,1,1,1,1
27.066171437,1,0,0,0,0,1,1,1
27.066177875,1,0,0,1,0,1,1,1
27.066184375,1,0,0,0,0,1,1,1
27.066184437,1,0,0,0,1,1,1,1
27.066190875,1,0,0,1,1,1,1,1
27.066197437,1,0,0,0,1,1,1,1
27.066197500,1,0,0,0,0,1,1,1
27.066203937,1,0,0,1,0,1,1,1
27.066210437,1,0,0,0,0,1,1,1
27.066210500,1,0,0,0,1,1,1,1
27.066216938,1,0,0,1,1,1,1,1
27.066223437,1,0,0,0,1,1,1,1
27.066223500,1,0,0,0,0,1,1,1
27.066230000,1,0,0,1,0,1,1,1
27.066236500,1,0,0,0,0,1,1,1
27.066236562,1,0,0,0,1,1,1,1
27.066243000,1,0,0,1,1,1,1,1
27.066249500,1,0,0,0,1,1,1,1
27.066249562,1,0,0,0,0,1,1,1
27.066256000,1,0,0,1,0,1,1,1
27.066262500,1,0,0,0,0,1,1,1
27.066262625,1,0,0,0,1,1,1,1
27.066269062,1,0,0,1,1,1,1,1
27.066275562,1,0,0,0,1,1,1,1
27.066275625,1,0,0,0,0,1,1,1
27.066282062,1,0,0,1,0,1,1,1
27.066288563,1,0,0,0,0,1,1,1
27.066288625,1,0,0,0,1,1,1,1
27.066295062,1,0,0,1,1,1,1,1
27.066301625,1,0,0,0,1,1,1,1
27.066301688,1,0,0,0,0,1,1,1
27.066308125,1,0,0,1,0,1,1,1
27.066314625,1,0,0,0,0,1,1,1
27.066314687,1,0,0,0,1,1,1,1
27.066321125,1,0,0,1,1,1,1,1
27.066327625,1,0,0,0,1,1,1,1
27.066327750,1,0,0,0,0,1,1,1
27.066334187,1,0,0,1,0,1,1,1
27.066340687,1,0,0,0,0,1,1,1
27.066340750,1,0,0,0,1,1,1,1
27.066347187,1,0,0,1,1,1,1,1
27.066353687,1,0,0,0,1,1,1,1
27.066353750,1,0,0,0,0,1,1,1
27.066360188,1,0,0,1,0,1,1,1
27.066366750,1,0,0,0,0,1,1,1
27.066366812,1,0,0,0,1,1,1,1
27.066373250,1,0,0,1,1,1,1,1
27.066379750,1,0,0,0,1,1,1,1
27.066379812,1,0,0,0,0,1,1,1
27.066386250,1,0,0,1,0,1,1,1
27.066392750,1,0,0,0,0,1,1,1
27.066392875,1,0,0,0,1,1,1,1
27.066399312,1,0,0,1,1,1,1,1
27.066405812,1,0,0,0,1,1,1,1
27.066405875,1,0,0,0,0,1,1,1
27.066412312,1,0,0,1,0,1,1,1
27.066418812,1,0,0,0,0,1,1,1
27.066418875,1,0,0,0,1,1,1,1
27.066425312,1,0,0,1,1,1,1,1
27.066431875,1,0,0,0,1,1,1,1
27.066431938,1,0,0,0,0,1,1,1
27.066438375,1,0,0,1,0,1,1,1
27.066444875,1,0,0,0,0,1,1,1
27.066444938,1,0,0,0,1,1,1,1
27.066451375,1,0,0,1,1,1,1,1
27.066457875,1,0,0,0,1,1,1,1
27.066457938,1,0,0,0,0,1,1,1
27.066464437,1,0,0,1,0,1,1,1
27.066470938,1,0,0,0,0,1,1,1
27.066471000,1,0,0,0,1,1,1,1
27.066477437,1,0,0,1,1,1,1,1
27.066483937,1,0,0,0,1,1,1,1
27.066484000,1,0,0,0,0,1,1,1
27.066490437,1,0,0,1,0,1,1,1
27.066497000,1,0,0,0,0,1,1,1
27.066497062,1,0,0,0,1,1,1,1
27.066503500,1,0,0,1,1,1,1,1
27.066510000,1,0,0,0,1,1,1,1
27.066510062,1,0,0,0,0,1,1,1
27.066516500,1,0,0,1,0,1,1,1
27.066523000,1,0,0,0,0,1,1,1
27.066523062,1,0,0,0,1,1,1,1
27.066529563,1,0,0,1,1,1,1,1
27.066536062,1,0,0,0,1,1,1,1
27.066536125,1,0,0,0,0,1,1,1
27.066542563,1,0,0,1,0,1,1,1
27.066549062,1,0,0,0,0,1,1,1
27.066549125,1,0,0,0,1,1,1,1
27.066555562,1,0,0,1,1,1,1,1
27.066562062,1,0,0,0,1,1,1,1
27.066562188,1,0,0,0,0,1,1,1
27.066568625,1,0,0,1,0,1,1,1
27.066575125,1,0,0,0,0,1,1,1
27.066575187,1,0,0,0,1,1,1,1
27.066581625,1,0,0,1,1,1,1,1
27.066588125,1,0,0,0,1,1,1,1
27.066588188,1,0,0,0,0,1,1,1
27.066594687,1,0,0,1,0,1,1,1
27.066601188,1,0,0,0,0,1,1,1
27.066601250,1,0,0,0,1,1,1,1
27.066607687,1,0,0,1,1,1,1,1
27.066614188,1,0,0,0,1,1,1,1
27.066614250,1,0,0,0,0,1,1,1
27.066620687,1,0,0,1,0,1,1,1
27.066627187,1,0,0,0,0,1,1,1
27.066627312,1,0,0,0,1,1,1,1
27.066633750,1,0,0,1,1,1,1,1
27.066640250,1,0,0,0,1,1,1,1
27.066640312,1,0,0,0,0,1,1,1
27.066646750,1,0,0,1,0,1,1,1
27.066653250,1,0,0,0,0,1,1,1
27.066653312,1,0,0,0,1,1,1,1
27.066659750,1,0,0,1,1,1,1,1
27.066666312,1,0,0,0,1,1,1,1
27.066666375,1,0,0,0,0,1,1,1
27.066672813,1,0,0,1,0,1,1,1
27.066679312,1,0,0,0,0,1,1,1
27.066679375,1,0,0,0,1,1,1,1
27.066685813,1,0,0,1,1,1,1,1
27.066692312,1,0,0,0,1,1,1,1
27.066692438,1,0,0,0,0,1,1,1
27.066698875,1,0,0,1,0,1,1,1
27.066705375,1,0,0,0,0,1,1,1
27.066705438,1,0,0,0,1,1,1,1
27.066711875,1,0,0,1,1,1,1,1
27.066718375,1,0,0,0,1,1,1,1
27.066718438,1,0,0,0,0,1,1,1
27.066724875,1,0,0,1,0,1,1,1
27.066731437,1,0,0,0,0,1,1,1
27.066731500,1,0,0,0,1,1,1,1
27.066737937,1,0,0,1,1,1,1,1
27.066744438,1,0,0,0,1,1,1,1
27.066744500,1,0,0,0,0,1,1,1
27.066750937,1,0,0,1,0,1,1,1
27.066757438,1,0,0,0,0,1,1,1
27.066757562,1,0,0,0,1,1,1,1
27.066764000,1,0,0,1,1,1,1,1
27.066770500,1,0,0,0,1,1,1,1
27.066770562,1,0,0,0,0,1,1,1
27.066777000,1,0,0,1,0,1,1,1
27.066783500,1,0,0,0,0,1,1,1
27.066783562,1,0,0,0,1,1,1,1
27.066790000,1,0,0,1,1,1,1,1
27.066796562,1,0,0,0,1,1,1,1
27.066796625,1,0,0,0,0,1,1,1
27.066803063,1,0,0,1,0,1,1,1
27.066809562,1,0,0,0,0,1,1,1
27.066809625,1,0,0,0,1,1,1,1
27.066816062,1,0,0,1,1,1,1,1
27.066822562,1,0,0,0,1,1,1,1
27.066822625,1,0,0,0,0,1,1,1
27.066829125,1,0,0,1,0,1,1,1
27.066835625,1,0,0,0,0,1,1,1
27.066835687,1,0,0,0,1,1,1,1
27.066842125,1,0,0,1,1,1,1,1
27.066848625,1,0,0,0,1,1,1,1
27.066848687,1,0,0,0,0,1,1,1
27.066855125,1,0,0,1,0,1,1,1
27.066861688,1,0,0,0,0,1,1,1
27.066861750,1,0,0,0,1,1,1,1
27.066868187,1,0,0,1,1,1,1,1
27.066874688,1,0,0,0,1,1,1,1
27.066874750,1,0,0,0,0,1,1,1
27.066881187,1,0,0,1,0,1,1,1
27.066887687,1,0,0,0,0,1,1,1
27.066887750,1,0,0,0,1,1,1,1
27.066894250,1,0,0,1,1,1,1,1
27.066900750,1,0,0,0,1,1,1,1
27.066900812,1,0,0,0,0,1,1,1
27.066907250,1,0,0,1,0,1,1,1
27.066913750,1,0,0,0,0,1,1,1
27.066913812,1,0,0,0,1,1,1,1
27.066920250,1,0,0,1,1,1,1,1
27.066926750,1,0,0,0,1,1,1,1
27.066926875,1,0,0,0,0,1,1,1
27.066933312,1,0,0,1,0,1,1,1
27.066939812,1,0,0,0,0,1,1,1
27.066939875,1,0,0,0,1,1,1,1
27.066946313,1,0,0,1,1,1,1,1
27.066952812,1,0,0,0,1,1,1,1
27.066952875,1,0,0,0,0,1,1,1
27.066959312,1,0,0,1,0,1,1,1
27.066965875,1,0,0,0,0,1,1,1
27.066965937,1,0,0,0,1,1,1,1
27.066972375,1,0,0,1,1,1,1,1
27.066978875,1,0,0,0,1,1,1,1
27.066978937,1,0,0,0,0,1,1,1
27.066985375,1,0,0,1,0,1,1,1
27.066991875,1,0,0,0,0,1,1,1
27.066992000,1,0,0,0,1,1,1,1
27.066998437,1,0,0,1,1,1,1,1
27.067004937,1,0,0,0,1,1,1,1
27.067005000,1,0,0,0,0,1,1,1
27.067011437,1,0,0,1,0,1,1,1
27.067017937,1,0,0,0,0,1,1,1
27.067018000,1,0,0,0,1,1,1,1
27.067024437,1,0,0,1,1,1,1,1
27.067031000,1,0,0,0,1,1,1,1
27.067031062,1,0,0,0,0,1,1,1
27.067037500,1,0,0,1,0,1,1,1
27.067044000,1,0,0,0,0,1,1,1
27.067044063,1,0,0,0,1,1,1,1
27.067050500,1,0,0,1,1,1,1,1
27.067057000,1,0,0,0,1,1,1,1
27.067057125,1,0,0,0,0,1,1,1
27.067063562,1,0,0,1,0,1,1,1
27.067070062,1,0,0,0,0,1,1,1
27.067070125,1,0,0,0,1,1,1,1
27.067076562,1,0,0,1,1,1,1,1
27.067083062,1,0,0,0,1,1,1,1
27.067083125,1,0,0,0,0,1,1,1
27.067089562,1,0,0,1,0,1,1,1
27.067096125,1,0,0,0,0,1,1,1
27.067096187,1,0,0,0,1,1,1,1
27.067102625,1,0,0,1,1,1,1,1
27.067109125,1,0,0,0,1,1,1,1
27.067109187,1,0,0,0,0,1,1,1
27.067115625,1,0,0,1,0,1,1,1
27.067122125,1,0,0,0,0,1,1,1
27.067122250,1,0,0,0,1,1,1,1
27.067128688,1,0,0,1,1,1,1,1
27.067135187,1,0,0,0,1,1,1,1
27.067135250,1,0,0,0,0,1,1,1
27.067141688,1,0,0,1,0,1,1,1
27.067148187,1,0,0,0,0,1,1,1
27.067148250,1,0,0,0,1,1,1,1
27.067154687,1,0,0,1,1,1,1,1
27.067161250,1,0,0,0,1,1,1,1
27.067161313,1,0,0,0,0,1,1,1
27.067167750,1,0,0,1,0,1,1,1
27.067174250,1,0,0,0,0,1,1,1
27.067174313,1,0,0,0,1,1,1,1
27.067180750,1,0,0,1,1,1,1,1
27.067187250,1,0,0,0,1,1,1,1
27.067193812,1,0,0,1,1,1,1,1
27.067200313,1,0,0,0,1,1,1,1
27.067200375,1,0,0,0,0,1,1,1
27.067206812,1,0,0,1,0,1,1,1
27.067213313,1,0,0,0,0,1,1,1
27.067219812,1,0,0,1,0,1,1,1
27.067226313,1,0,0,0,0,1,1,1
27.067226437,1,0,0,0,1,1,1,1
27.067232875,1,0,0,1,1,1,1,1
27.067239375,1,0,0,0,1,1,1,1
27.067245875,1,0,0,1,1,1,1,1
27.067252375,1,0,0,0,1,1,1,1
27.067252437,1,0,0,0,0,1,1,1
27.067258938,1,0,0,1,0,1,1,1
27.067265437,1,0,0,0,0,1,1,1
27.067271937,1,0,0,1,0,1,1,1
27.067278437,1,0,0,0,0,1,1,1
27.067278500,1,0,0,0,1,1,1,1
27.067284938,1,0,0,1,1,1,1,1
27.067291437,1,0,0,0,1,1,1,1
27.067291562,1,0,0,0,0,1,1,1
27.067298000,1,0,0,1,0,1,1,1
27.067304500,1,0,0,0,0,1,1,1
27.067311000,1,0,0,1,0,1,1,1
27.067317500,1,0,0,0,0,1,1,1
27.067324000,1,0,0,1,0,1,1,1
27.067330563,1,0,0,0,0,1,1,1
27.067337062,1,0,0,1,0,1,1,1
27.067343562,1,0,0,0,0,1,1,1
27.067350062,1,0,0,1,0,1,1,1
27.067356563,1,0,0,0,0,1,1,1
27.067363125,1,0,0,1,0,1,1,1
27.067369625,1,0,0,0,0,1,1,1
27.067376125,1,0,0,1,0,1,1,1
27.067382625,1,0,0,0,0,1,1,1
27.067382687,1,0,0,0,1,1,1,1
27.067389125,1,0,0,1,1,1,1,1
27.067395687,1,0,0,0,1,1,1,1
27.067395750,1,0,0,0,0,1,1,1
27.067402188,1,0,0,1,0,1,1,1
27.067408687,1,0,0,0,0,1,1,1
27.067415187,1,0,0,1,0,1,1,1
27.067421687,1,0,0,0,0,1,1,1
27.067428250,1,0,0,1,0,1,1,1
27.067434750,1,0,0,0,0,1,1,1
27.067441250,1,0,0,1,0,1,1,1
27.067447750,1,0,0,0,0,1,1,1
27.067447812,1,0,0,0,1,1,1,1
27.067454250,1,0,0,1,1,1,1,1
27.067460813,1,0,0,0,1,1,1,1
27.067460875,1,0,0,0,0,1,1,1
27.067467312,1,0,0,1,0,1,1,1
27.067473813,1,0,0,0,0,1,1,1
27.067473875,1,0,0,0,1,1,1,1
27.067480312,1,0,0,1,1,1,1,1
27.067486813,1,0,0,0,1,1,1,1
27.067486875,1,0,0,0,0,1,1,1
27.067493375,1,0,0,1,0,1,1,1
27.067499875,1,0,0,0,0,1,1,1
27.067499937,1,0,0,0,1,1,1,1
27.067506375,1,0,0,1,1,1,1,1
27.067512875,1,0,0,0,1,1,1,1
27.067512937,1,0,0,0,0,1,1,1
27.067519375,1,0,0,1,0,1,1,1
27.067525875,1,0,0,0,0,1,1,1
27.067532438,1,0,0,1,0,1,1,1
27.067538937,1,0,0,0,0,1,1,1
27.067545438,1,0,0,1,0,1,1,1
27.067551937,1,0,0,0,0,1,1,1
27.067552000,1,0,0,0,1,1,1,1
27.067558500,1,0,0,1,1,1,1,1
27.067565000,1,0,0,0,1,1,1,1
27.067565062,1,0,0,0,0,1,1,1
27.067571500,1,0,0,1,0,1,1,1
27.067578000,1,0,0,0,0,1,1,1
27.067578062,1,0,0,0,1,1,1,1
27.067584500,1,0,0,1,1,1,1,1
27.067591000,1,0,0,0,1,1,1,1
27.067597562,1,0,0,1,1,1,1,1
27.067604062,1,0,0,0,1,1,1,1
27.067604125,1,0,0,0,0,1,1,1
27.067610562,1,0,0,1,0,1,1,1
27.067617063,1,0,0,0,0,1,1,1
27.067617125,1,0,0,0,1,1,1,1
27.067623562,1,0,0,1,1,1,1,1
27.067630125,1,0,0,0,1,1,1,1
27.067636625,1,0,0,1,1,1,1,1
27.067643125,1,0,0,0,1,1,1,1
27.067643187,1,0,0,0,0,1,1,1
27.067649625,1,0,0,1,0,1,1,1
27.067656125,1,0,0,0,0,1,1,1
27.067662687,1,0,0,1,0,1,1,1
27.067669187,1,0,0,0,0,1,1,1
27.067675687,1,0,0,1,0,1,1,1
27.067682187,1,0,0,0,0,1,1,1
27.067688687,1,0,0,1,0,1,1,1
27.067695250,1,0,0,0,0,1,1,1
27.067701750,1,0,0,1,0,1,1,1
27.067708250,1,0,0,0,0,1,1,1
27.067714750,1,0,0,1,0,1,1,1
27.067721250,1,0,0,0,0,1,1,1
27.067727812,1,0,0,1,0,1,1,1
27.067734312,1,0,0,0,0,1,1,1
27.067740812,1,0,0,1,0,1,1,1
27.067747312,1,0,0,0,0,1,1,1
27.067753812,1,0,0,1,0,1,1,1
27.067760375,1,0,0,0,0,1,1,1
27.067766875,1,0,0,1,0,1,1,1
27.067773375,1,0,0,0,0,1,1,1
27.067779875,1,0,0,1,0,1,1,1
27.067786375,1,0,0,0,0,1,1,1
27.067792937,1,0,0,1,0,1,1,1
27.067799437,1,0,0,0,0,1,1,1
27.067799500,1,0,0,0,1,1,1,1
27.067805937,1,0,0,1,1,1,1,1
27.067812438,1,0,0,0,1,1,1,1
27.067812500,1,0,0,0,0,1,1,1
27.067818937,1,0,0,1,0,1,1,1
27.067825500,1,0,0,0,0,1,1,1
27.067832000,1,0,0,1,0,1,1,1
27.067838500,1,0,0,0,0,1,1,1
27.067845000,1,0,0,1,0,1,1,1
27.067851500,1,0,0,0,0,1,1,1
27.067858063,1,0,0,1,0,1,1,1
27.067864562,1,0,0,0,0,1,1,1
27.067864625,1,0,0,0,1,1,1,1
27.067871063,1,0,0,1,1,1,1,1
27.067877562,1,0,0,0,1,1,1,1
27.067877625,1,0,0,0,0,1,1,1
27.067884062,1,0,0,1,0,1,1,1
27.067890562,1,0,0,0,0,1,1,1
27.067890688,1,0,0,0,1,1,1,1
27.067897125,1,0,0,1,1,1,1,1
27.067903625,1,0,0,0,1,1,1,1
27.067910125,1,0,0,1,1,1,1,1
27.067916625,1,0,0,0,1,1,1,1
27.067923125,1,0,0,1,1,1,1,1
27.067929688,1,0,0,0,1,1,1,1
27.067929750,1,0,0,0,0,1,1,1
27.067936187,1,0,0,1,0,1,1,1
27.067942688,1,0,0,0,0,1,1,1
27.067949187,1,0,0,1,0,1,1,1
27.067955687,1,0,0,0,0,1,1,1
27.067962250,1,0,0,1,0,1,1,1
27.067968750,1,0,0,0,0,1,1,1
27.067968812,1,0,0,0,1,1,1,1
27.067975250,1,0,0,1,1,1,1,1
27.067981750,1,0,0,0,1,1,1,1
27.067981812,1,0,0,0,0,1,1,1
27.067988250,1,0,0,1,0,1,1,1
27.067994812,1,0,0,0,0,1,1,1
27.067994875,1,0,0,0,1,1,1,1
27.068001313,1,0,0,1,1,1,1,1
27.068007812,1,0,0,0,1,1,1,1
27.068014313,1,0,0,1,1,1,1,1
27.068020812,1,0,0,0,1,1,1,1
27.068020938,1,0,0,0,0,1,1,1
27.068027375,1,0,0,1,0,1,1,1
27.068033875,1,0,0,0,0,1,1,1
27.068033938,1,0,0,0,1,1,1,1
27.068040375,1,0,0,1,1,1,1,1
27.068046875,1,0,0,0,1,1,1,1
27.068053375,1,0,0,1,1,1,1,1
27.068059937,1,0,0,0,1,1,1,1
27.068060000,1,0,0,0,0,1,1,1
27.068066437,1,0,0,1,0,1,1,1
27.068072938,1,0,0,0,0,1,1,1
27.068079437,1,0,0,1,0,1,1,1
27.068085938,1,0,0,0,0,1,1,1
27.068092500,1,0,0,1,0,1,1,1
27.068099000,1,0,0,0,0,1,1,1
27.068105500,1,0,0,1,0,1,1,1
27.068112000,1,0,0,0,0,1,1,1
27.068118500,1,0,0,1,0,1,1,1
27.068125062,1,0,0,0,0,1,1,1
27.068131562,1,0,0,1,0,1,1,1
27.068138062,1,0,0,0,0,1,1,1
27.068144563,1,0,0,1,0,1,1,1
27.068151062,1,0,0,0,0,1,1,1
27.068157625,1,0,0,1,0,1,1,1
27.068164125,1,0,0,0,0,1,1,1
27.068170625,1,0,0,1,0,1,1,1
27.068177125,1,0,0,0,0,1,1,1
27.068183625,1,0,0,1,0,1,1,1
27.068190125,1,0,0,0,0,1,1,1
27.068196687,1,0,0,1,0,1,1,1
27.068203187,1,0,0,0,0,1,1,1
27.068203250,1,0,0,0,1,1,1,1
27.068209687,1,0,0,1,1,1,1,1
27.068216187,1,0,0,0,1,1,1,1
27.068216250,1,0,0,0,0,1,1,1
27.068222750,1,0,0,1,0,1,1,1
27.068229250,1,0,0,0,0,1,1,1
27.068235750,1,0,0,1,0,1,1,1
27.068242250,1,0,0,0,0,1,1,1
27.068248750,1,0,0,1,0,1,1,1
27.068255250,1,0,0,0,0,1,1,1
27.068261812,1,0,0,1,0,1,1,1
27.068268312,1,0,0,0,0,1,1,1
27.068274813,1,0,0,1,0,1,1,1
27.068281312,1,0,0,0,0,1,1,1
27.068287812,1,0,0,1,0,1,1,1
27.068294375,1,0,0,0,0,1,1,1
27.068300875,1,0,0,1,0,1,1,1
27.068307375,1,0,0,0,0,1,1,1
27.068313875,1,0,0,1,0,1,1,1
27.068320375,1,0,0,0,0,1,1,1
27.068320500,1,0,0,0,1,1,1,1
27.068326937,1,0,0,1,1,1,1,1
27.068333437,1,0,0,0,1,1,1,1
27.068333500,1,0,0,0,0,1,1,1
27.068339937,1,0,0,1,0,1,1,1
27.068346437,1,0,0,0,0,1,1,1
27.068352937,1,0,0,1,0,1,1,1
27.068359500,1,0,0,0,0,1,1,1
27.068366000,1,0,0,1,0,1,1,1
27.068372500,1,0,0,0,0,1,1,1
27.068379000,1,0,0,1,0,1,1,1
27.068385500,1,0,0,0,0,1,1,1
27.068385625,1,0,0,0,1,1,1,1
27.068392062,1,0,0,1,1,1,1,1
27.068398562,1,0,0,0,1,1,1,1
27.068398625,1,0,0,0,0,1,1,1
27.068405062,1,0,0,1,0,1,1,1
27.068411562,1,0,0,0,0,1,1,1
27.068418062,1,0,0,1,0,1,1,1
27.068424625,1,0,0,0,0,1,1,1
27.068424687,1,0,0,0,1,1,1,1
27.068431125,1,0,0,1,1,1,1,1
27.068437625,1,0,0,0,1,1,1,1
27.068444125,1,0,0,1,1,1,1,1
27.068450625,1,0,0,0,1,1,1,1
27.068457188,1,0,0,1,1,1,1,1
27.068463687,1,0,0,0,1,1,1,1
27.068470188,1,0,0,1,1,1,1,1
27.068476687,1,0,0,0,1,1,1,1
27.068483187,1,0,0,1,1,1,1,1
27.068489687,1,0,0,0,1,1,1,1
27.068496250,1,0,0,1,1,1,1,1
27.068502750,1,0,0,0,1,1,1,1
27.068502813,1,0,0,0,0,1,1,1
27.068509250,1,0,0,1,0,1,1,1
27.068515750,1,0,0,0,0,1,1,1
27.068522312,1,0,0,1,0,1,1,1
27.068528813,1,0,0,0,0,1,1,1
27.068528875,1,0,0,0,1,1,1,1
27.068535312,1,0,0,1,1,1,1,1
27.068541813,1,0,0,0,1,1,1,1
27.068541875,1,0,0,0,0,1,1,1
27.068548312,1,0,0,1,0,1,1,1
27.068554813,1,0,0,0,0,1,1,1
27.068561375,1,0,0,1,0,1,1,1
27.068567875,1,0,0,0,0,1,1,1
27.068574375,1,0,0,1,0,1,1,1
27.068580875,1,0,0,0,0,1,1,1
27.068580937,1,0,0,0,1,1,1,1
27.068587375,1,0,0,1,1,1,1,1
27.068593937,1,0,0,0,1,1,1,1
27.068600438,1,0,0,1,1,1,1,1
27.068606937,1,0,0,0,1,1,1,1
27.068607000,1,0,0,0,0,1,1,1
27.068613438,1,0,0,1,0,1,1,1
27.068619937,1,0,0,0,0,1,1,1
27.068626500,1,0,0,1,0,1,1,1
27.068633000,1,0,0,0,0,1,1,1
27.068639500,1,0,0,1,0,1,1,1
27.068646000,1,0,0,0,0,1,1,1
27.068652500,1,0,0,1,0,1,1,1
27.068659063,1,0,0,0,0,1,1,1
27.068665562,1,0,0,1,0,1,1,1
27.068672062,1,0,0,0,0,1,1,1
27.068678562,1,0,0,1,0,1,1,1
27.068685063,1,0,0,0,0,1,1,1
27.068685187,1,0,0,0,1,1,1,1
27.068691625,1,0,0,1,1,1,1,1
27.068698125,1,0,0,0,1,1,1,1
27.068704625,1,0,0,1,1,1,1,1
